SUBJ ID;EXPERIMENT;EV__epsilon;EUT__epsilon;EUT__gamma;SEM__epsilon;SEM__tau;SEU__delta;SEU__epsilon;SEU__gamma;SEU__tau;PT-Edit1__epsilon;PT-Edit1__gamma;PT-Edit1__sigma;PT-Edit1__tau;PT-Edit1__theta;PT-Edit2__epsilon;PT-Edit2__gamma;PT-Edit2__sigma;PT-Edit2__tau;PT-Edit2__theta;CPT-TK__epsilon;CPT-TK__gamma;CPT-TK__sigma;CPT-TK__tau;CPT-TK__theta;CPT-LBW__delta;CPT-LBW__epsilon;CPT-LBW__gamma;CPT-LBW__mu;CPT-LBW__sigma;CPT-LBW__tau;CPT-LBW__theta;CPT-Prelec__alpha;CPT-Prelec__beta;CPT-Prelec__epsilon;CPT-Prelec__gamma;CPT-Prelec__sigma;CPT-Prelec__tau;CPT-Prelec__theta;Dual-1__epsilon;Dual-2__epsilon;Regret-Bell__alpha;Regret-Bell__beta;Regret-Bell__epsilon;Regret-Bell__kappa;Regret-Bell__lambda;Regret-LS__alpha;Regret-LS__beta;Regret-LS__epsilon;Regret-LS__gamma;Regret-LS__kappa;Regret-LS__lambda;Salience__alpha;Salience__beta;Salience__epsilon;Salience__gamma;Salience__rho;Aspiration__alpha;Aspiration__beta;Aspiration__delta;Aspiration__epsilon;Aspiration__gamma;Below-mean Semivariance__epsilon;Below-mean Semivariance__kappa;Certainty Equivalence__epsilon;CoefVar__epsilon;CoefVar__kappa;DFT__epsilon;DFT__gamma;Distracted DFT__epsilon;Distracted DFT__gamma;Distracted DFT__mu;Disappointment-Bell__epsilon;Disappointment-Bell__nu;Disappointment-LS1__alpha;Disappointment-LS1__epsilon;Disappointment-LS1__kappa;Disappointment-LS2__alpha;Disappointment-LS2__epsilon;Disappointment-LS2__gamma;Disappointment-LS2__kappa;Disappointment-DC1__alpha;Disappointment-DC1__beta;Disappointment-DC1__epsilon;Disappointment-DC1__kappa;Disappointment-DC1__lambda;Disappointment-DC2__alpha;Disappointment-DC2__beta;Disappointment-DC2__epsilon;Disappointment-DC2__gamma;Disappointment-DC2__kappa;Disappointment-DC2__lambda;Dual System-M__epsilon;Dual System-M__gamma;Dual System-M__mu;Dual System-LOB__epsilon;Dual System-LOB__gamma;Dual System-LOB__kappa;Dual System-LOB__mu;Mean Alpha-target__alpha;Mean Alpha-target__delta;Mean Alpha-target__epsilon;Mean Alpha-target__kappa;Mean Below-target__delta;Mean Below-target__epsilon;Mean Below-target__kappa;Mean StdDev__epsilon;Mean StdDev__kappa;Mean Target Semivariance__delta;Mean Target Semivariance__epsilon;Mean Target Semivariance__kappa;Mean Variance__epsilon;Mean Variance__kappa;Noisy Retrieval__epsilon;Noisy Retrieval__gamma;Noisy Retrieval__mu;Subjective Expected Pleasure__alpha;Subjective Expected Pleasure__beta;Subjective Expected Pleasure__chi;Subjective Expected Pleasure__epsilon;Subjective Expected Pleasure__kappa;Subjective Expected Pleasure__lambda;Subjective Expected Pleasure__psi;Subjective Expected Pleasure__rho;Subjective Expected Pleasure__upsilon;Odds-based SWU__epsilon;Odds-based SWU__gamma;Odds-based SWU__tau;UWS__iota;UWS__mu;Variance Skewness__epsilon;Variance Skewness__nu;Variance Skewness__phi;Venture__beta;Venture__delta;Venture__epsilon;Venture__gamma;Venture__sigma;Venture__tau;Venture__theta;RAM__epsilon;RAM__gamma;RAM__tau;TAX__epsilon;TAX__gamma;TAX__kappa;TAX__tau;Heuristic BTA__omega;Heuristic CC__omega;Heuristic EP__omega;Heuristic RELM__kappa;Heuristic LL__omega;Heuristic LEPE__omega;Heuristic LPE__omega;Heuristic Minimax__omega;Heuristic Minimax Regret__omega;Heuristic ML__omega;Heuristic MPW__omega;Heuristic Priority__omega;Heuristic Similarity-Leland__alpha;Heuristic Similarity-Leland__beta;Heuristic Similarity-Leland__delta;Heuristic Similarity-Leland__gamma;Heuristic Similarity-Leland__omega
13;Erev17app;0.074838969;0.074838964;1;0.074838965;1;0.696155353;0.085893056;1;1;0.090920226;1;1.000000036;1;0.30759242;0.081332515;1;1;1;2.6936E-11;1.580568142;0.787724392;1;1;0.088987389;0.720490016;0.979758582;0.950789918;3.04977E-16;1;1;0.074832628;51.27502956;1.2800211;0.98295603;1;1;1;1.16642E-16;2.98156E-19;0;0.314436396;11.78025495;0.001524892;745.1332191;1.1556E-19;13.72565881;6.42828E-17;0.044747771;1;5.131E-25;32.23737329;0.001050166;2.173207991;0.573954634;0.827816495;66.38357338;8.47939E-16;26.04305785;0.858656971;0.112382771;0.778460025;0.074838968;6.96674E-18;0.005142243;0.074838966;5.17365E-13;0.008696691;0.106292272;0.011441558;0.006630297;0.002526872;0.07576371;0.858633672;0.779613301;0.076968617;3.114027614;129.5566436;1.45854E-75;0.541545921;1.15469E-64;8.88003E-16;0.01960602;0.072390307;745.1332191;636.8255418;2.670137033;2.669997;2.027841079;0.395378925;502.5640825;502.644615;0.074838967;0.053102357;8.80624E-15;0.074838969;1;1.72756E-14;0.067589958;1.97775E-17;0.861374965;0.041789445;64.83710152;0.068266383;0.074838966;1.32458E-15;0.074838965;1.29564E-16;1.01663E-09;0.074838969;1.905376152;0.074838968;6.5896E-18;0.074838964;1;8.15699E-16;3.23752E-23;1.10858E-29;4.593603252;0.079587992;3.26453E-17;42.3188344;4.593603252;0.005514397;0.005514291;0.07483898;1;1;1;0.262133942;0.083644244;0.010299875;0.645326663;0.029628962;6.05525E-15;0.068252862;1;1;1.69224E-13;0.398916628;1.91337E-17;0.055318718;0.416276412;0.074839549;1;3.45006E-15;1;0.526315795;0.619047613;0.5;0.18446651;0.500000002;0.709090908;0.631578949;0.5;0.5;0.673913041;0.666666668;0.5;1.55615E-09;0.258666583;0.999627881;0.978572493;0.600000003
14;Erev17app;0.093793908;0.881372368;0.277712186;0.095565672;0.328422106;1;0.846720474;0.542798713;0.315625394;0.082014102;0.022717749;25.13098685;0.388656939;2.40109E-12;0.667413168;0.355082016;1;0.678271021;2.01876E-41;0.431144347;0.695333737;3.063657439;0.68444162;0.30054621;1;0.651682154;0.592658095;0.127839355;3.827681094;0.112558777;0.734237537;1.236525731;0.283728271;1.594708253;0.447357447;2.09750552;1;0.388783861;0.051253922;0.02566599;96.66731316;6.31413E-45;0.090979431;2.3288E-189;4.7706642;143.3230614;0.250535142;0.34222834;0.610816205;6.795E-167;2.342034646;0.106728074;8.65602E-17;0.260835166;0.454594823;1.67744E-16;2.97174E-05;2.476545587;0.610290733;1.309547869;0.271439667;0.09209192;0.007878687;0.078592853;0.093793909;2.69089E-14;2.332148274;0.880002967;0.386124062;0.222399678;1;0.094391847;-0.120028378;1.001080516;0.094105945;745.1332191;1.001673219;0.957782995;0.460540966;745.133219;0.602697701;0.608806471;0.085026283;745.133218;726.2376972;13.0382036;11.03863147;0.651233953;0.471584797;4.47295E-12;6.67968E-10;1.023798688;0.299011568;0.926204816;0.120548951;0.56866472;3.398059097;0.4156756;1.28402E-28;0.609346356;0.077970715;24.36416997;0.081395349;0.082461207;1.162057812;0.093686156;0.038064382;0.166661072;0.083470347;0.039505034;0.092492654;0.001950759;0.700455611;0.568664724;0.486181324;0.165205554;17.26338632;8.18836E-59;0.016501694;647.6050252;1.96282E-31;1.49664E-38;17.68717029;1.55352E-48;0.846720499;0.542798706;0.315625396;1;0.002;0.092492653;-0.001950759;0.050761251;5.73402E-23;2.49589E-16;0.673146512;0.573029761;1.08419799;1;0.127841863;0.781575574;0.231682385;4.56725E-15;0.84672047;0.542798711;1.09429E-16;0.3156254;0.68421053;0.809523812;0.653846154;0.2495;0.5;0.5;0.614035092;0.576923074;0.653846154;0.5;0.5;0.535714287;0.081289133;0.672243442;0.678040613;0.479364708;0.727272729
15;Erev17app;0.056572377;1.51397403;0.338384577;0.05657237;1;0.914596741;1.494073083;0.339241772;1;1.51397394;0.338384592;1;0.999999996;1;0.433303622;0.445358631;1;1;1;1.513973611;0.338384732;1;0.999999992;1;1;1.519384109;0.339266404;0.969774132;1.000000003;1;1;1.121266885;0.996451473;1.557233081;0.34313967;1;1;1;0.095801548;0.07489725;4.25123E-15;1.768474605;0.001832032;745.1332191;1.130341829;1.889215;6.50421E-22;0.001788631;0.385550283;137.4329731;745.1332191;0.858318498;1.926135071;3.513502653;0.273323009;0.15100359;4.82596E-16;0.761636689;0.990085798;1.889371986;0.309947593;0.058650775;0.026026684;0;0.052815724;129.6858636;0.040007614;1;0.211140823;1;0.248683612;0.073687141;-1.020780517;0.031717005;0.058665437;4.542830884;0.732821947;1.680613173;0.315552436;1.202413943;1.935861909;1.932153069;0.091475581;8.903597015;9.064881278;12.21670496;0.22201579;1.601076986;0.350323803;5.82483E-11;0.646411124;1.455789186;9.48958E-16;0.956873039;1.0448801;0.338384595;0.448945165;6.48305E-16;2.72714E-14;7.39666E-17;0.037221286;41.76725641;0.009523692;0.035212456;69.50272667;0.068860014;0.503319682;0.009956043;0.035491121;77.8792512;0.059216025;0.01299776;1.513973977;0.338384593;3.47497E-16;2.69192E-31;2.72776E-30;1.615589099;0.063169224;1.67666E-28;151.5568974;1.571124589;3.941706918;4.879439287;1.513973966;0.338384592;1;49;0.626252338;0.059216027;-0.01299776;0.594284538;2.04384E-14;2.26059E-14;1.498686309;0.341477685;1;0.086517677;1.05345E-15;1.105438607;0.259087818;1;1.466874201;0.337451569;0.042294991;1;0.5;0.714285705;0.538461538;0.056266365;0.634615384;0.527272723;0.5;0.673076929;0.538461536;0.673913039;0.666666663;0.660714284;0.865189098;0.49089645;0.915052133;0.159274767;0.775510207
16;Erev17app;0;0.566344193;0.388929863;6.49306E-18;0.276654481;0.017912981;0.142031954;1;0.892085346;0.060415797;0.823672397;1;4.81083E-45;0.356485569;0.063868028;0.806869799;1;0.011715886;0.358211808;0.057280446;1;1;4.88221E-20;1;1.98509E-13;0.065413694;1;0.451346506;1;8.68409E-07;1;0.496708388;2.409724929;0.166719216;0.767487901;1;1;0.182208736;0.078842962;0.074422845;0.047652727;0.047652792;0.000435875;745.1332191;745.1332191;0.122848861;36.95059488;0.001559523;0.070339966;745.1332191;6.4956E-12;9.75143E-17;2.711110507;3.16693423;0.259189704;3.637804355;8.59442E-14;6.38458456;0.094178711;0.286204633;0.078332502;2.09903E-06;745.1332189;0;2.11182E-15;1.053980512;0.080227886;1;0.350359743;1;1;0.002486548;-38.57550017;0.281317202;0.001160418;745.1332191;0.151087785;0.561474065;0.420122722;2.20319092;0.95370632;0.94547424;0.035053983;715.2767021;745.1332155;104.1139947;0.254624163;0.157018955;0.526414102;4.1743E-123;25.75630071;0.960107495;8.37545E-17;1;0.566344164;0.388929863;1.31939E-16;0.466017398;0.274586071;0.12244898;0.0019197;745.1332191;0.162642633;0.000299125;745.1332191;7.35929E-05;745.1332191;0.011356947;0.002808706;745.1332191;1.1087E-06;745.1332191;0.566344144;0.38892987;3.66747E-15;3.32095E-30;8.740170479;0.973048989;0.035069099;3.48471E-18;1.77373E-29;0.929111675;122.0127023;151.7669276;0.566344139;0.388929879;1;50;0.98395471;2.14156E-05;-38.57550017;18.89895953;745.1332191;2.09868E-25;0.170055232;0.848906914;1.000003124;1;0.185674448;0.328143914;0.560634686;1;0.001134423;0.547225361;745.1332191;1;0.5;0.523809523;0.5;0;0.730769225;0.5;0.5;0.730769226;0.5;0.652173914;0.622222219;0.785714286;7.746374338;0.23059324;0.00933793;0.462674173;0.813953492
17;Erev17app;0.289839768;0.407122803;0.903204708;0.306186904;0.814527249;1;0.557380141;0.844953387;0.720117816;0.295491616;0.974868819;1.400025053;0.763672485;0.001024072;0.346016735;0.945710739;1.17008824;0.829083695;7.0637E-17;0.275912188;0.974834204;1.984165158;0.819285838;0.526816798;1;0.263324144;0.973055183;0.368427758;2.973318761;0.744752115;0.433273727;0.941011352;0.639899318;0.648038198;0.76886496;1.66035488;1;0.619610554;0.137575469;0.076084592;1.78615568;0.182703685;0.00227657;4.776057588;745.1332191;0.245976818;2.664172977;0.00287203;0.797333718;745.1332191;1.203410547;10.94447035;0.736100079;0.318600606;1;1.228107056;2.76849E-08;3.751986406;0.608206255;0.522508017;0.83448444;0.275960107;0.007819577;0.092343044;0.288511297;15.95017799;14.45405757;1;14.4540561;1;1.09419E-23;0.283138451;-0.15052983;1.103181394;0.303740848;1.505048224;1.980119607;0.695567813;0.804365836;0.026472213;66.70175025;40.54110738;0.292610695;1.8379E-131;1.87005E-77;8.83631E-05;0.551148901;0.303260887;1;34.02931733;3.975583829;1.252990762;0.071169402;0.784032133;0.104916359;0.874621608;3.120650094;0.053783933;0.217138807;0.336956522;0.22771365;4.443062884;0.007215908;0.258128062;8.574274282;0.281600551;0.071755739;0.009759014;0.263697162;6.276510453;0.279120251;0.002009615;0.449932845;0.874621613;0.07827501;3.609334254;3.23162E-36;3.21252E-67;0.199566373;5.67672E-05;107.692298;4.414898753;30.70446165;4.12972E-07;0.557380152;0.844953387;0.720117819;5;0;0.279120249;-0.002009615;-1.836007346;7.48815E-25;0.061117659;0.325593804;0.954294623;1.060453439;0.174590832;0.005512714;0.15383438;1;0.580800905;0.532957068;0.856987981;0.02005989;0.716880126;0.631578951;0.761904762;0.57692308;0.3992;0.5;0.5;0.543859644;0.634615387;0.576923078;0.586956523;0.6;0.607142863;0.075640949;0.261290537;0.028807969;0.590541636;0.759259261
18;Erev17app;0.22420414;1.333650447;0.645673855;0.224204141;1;0.830421493;1.128719956;0.689223919;0.886393754;0.224788066;1;2.316597527;0.341587895;0.244572647;0.222860438;1;2.012228448;0.327485262;0.244715515;0.324891345;0.952667286;2.194597232;0.349763194;1;0.371511281;0.434518576;0.914704411;1;2.000817312;0.397727745;1;1.037526519;1.446596993;0.515697698;0.899308363;1.870795101;0.416203528;1;0.451946863;0.358382922;113.9741057;0.392617895;0.159992997;8.5059E-225;3.665354134;0.995684649;3.897582201;0.002840132;0.643140266;439.0231917;0.020479911;4.1844932;0.598570527;0.652867926;0.809470732;12.42446929;1.44656E-13;1.790751935;0.22378479;1.186097829;0.601798669;0.520623684;0.041579966;0.021761545;0.219055471;9.039336234;3.629276651;1;15.12609438;0.967554433;0.053905299;0.425981266;-0.792694608;0.999964773;0.22506208;745.1331957;6.433831642;1.36903919;0.645424057;4.61374E-08;2.76336E-15;0.96872219;0.43607317;8.811682573;1.082063463;5.06785E-16;1.167889268;0.759239342;0.84593221;4.41598502;0.456614743;1.230482335;0.321003569;0.835623958;0.109416098;0.623799615;12.84179286;0.10731326;0.738786238;0.4;0.100729506;11.46996712;0.476744186;0.121975647;3.861004861;0.33668197;0.336563737;0.723668271;0.18336331;0.033837624;0.37939863;0.013834508;1.665300703;0.623799613;0.181091305;4.328344342;1.90777E-14;1.81154E-16;0.324787724;0.000201257;86.62209892;5.086187477;7.382024118;4.91572E-06;1.304530578;0.647240541;0.959800816;1;0.002;0.379398625;-0.013834508;-2.169963324;0.583523648;0.085556913;1.263557279;0.786340305;1.766029806;0.792813162;1.65062E-16;0.667148774;0.875809008;0.992240354;1.266060749;0.651551341;0.013531623;0.947410746;0.631578946;0.761904761;0.615384618;0.2495;0.5;0.5;0.5;0.730769235;0.615384614;0.69565217;0.666666668;0.714285718;0.039967635;1.446571129;0.095484468;0.641268027;0.75
19;Erev17app;0.279016352;0.279016352;1;0.316611996;0.732538544;1;0.379275614;0.95009567;0.702627321;0.316794866;1;1.217854729;0.76463853;0.210212821;0.313970502;1;1.157763558;0.803607216;0.209582081;0.267869835;1;2.482315963;0.806471906;0.399745241;1;0.264256305;1;0.46392748;2.304949833;0.731574348;0.314897626;1.338595869;0.736298313;0.253045979;1;2.976371493;1;0.280818505;0.099955015;0.048586743;1.94522E-17;1.572830008;0.000953218;745.1332191;48.30106321;1.708552866;6.36953E-51;0.001045848;0.929564597;43.16792024;745.1332191;0.088744202;0.85756272;0.262023588;1;1.953007709;10.23001052;0.520444851;0.560579869;0.32262394;0.948587855;0.265250182;0.004431887;0.113190549;0.275593504;13.54125314;0.99203192;1;4.466504596;0.857507226;0.090726132;0.275063591;-0.042555852;1.000458086;0.308182463;745.1332182;1.08523086;0.395739254;0.929008975;3.668934219;33.29655634;27.06890104;0.279966365;1.70854E-65;1.20596E-52;27.13512461;23.42322826;0.281077337;1;5.46008E-53;2.43803E-45;1.565796864;2.47552E-15;0.828640232;0.194626109;0.989839934;0.478796365;0.189603155;0.029347295;0.532072616;0.262716369;12.97682664;0.764705882;0.215492347;0.319687518;0.273730322;0.025268287;0.000554439;0.270080075;488.9420328;0.273064534;0.000640628;0.305480795;0.989839939;0.115676081;1.900589718;8.92145E-48;1.28925E-27;0.163734871;0.115918213;75.2095252;4.859773323;36.47508215;3.49315E-08;0.379275596;0.950095675;0.702627319;11;0.290081634;0.273064531;-0.000640628;-4.297475593;2.90498E-28;0.088763878;0.279891767;1;1;0.139672618;0.070928418;0.132813546;1;0.389737813;0.304603576;1;0.162423375;0.62539627;0.789473682;0.761904757;0.730769231;0.211225765;0.53846154;0.509090912;0.578947368;0.576923081;0.730769231;0.500000002;0.5;0.571428571;0.231092015;1.11832265;0.211548052;0.885502453;0.727272721
20;Erev17app;0.057980189;0.741625063;0.525232472;0.057980189;1;0.158417333;0.249105926;0.935290733;1;0.146276035;1;1;0.017417885;0.410169663;0.146276024;1;1;3.91442E-15;0.410169604;0.173023265;1;1;1.79467E-25;0.766363264;0.128452115;0.257187345;1;1;1.000011309;1;0.100762922;3.63935E-15;2.854557316;1.239631866;1;1;1;0.319724608;0.237674123;0.506705464;3.129670674;0.280624902;0.001012723;0.004556402;745.1332191;3.996402111;0.398306486;0.001772518;0.593176422;0.155555403;745.1332191;0.762606549;0.386361273;0.375890665;0.587337232;17.06054519;58.66829259;3.16821E-05;0.081446749;0.073049228;1;2.932792279;0.386956417;0;0.053524667;77.08361015;1.045629647;0.820010202;2.605444777;0.442128967;0.232236183;0.994018521;-1.505506262;0.906433388;0.0584235;2.069726653;7.770810039;1.033997088;0.541798517;4.26506E-08;28.29929244;0.673701147;0.908416393;7.37661E-57;5.294626264;34.66277832;0.672820995;0.905921618;1;5.37806E-70;5.309980347;1.415640685;0.086591638;0.95778326;0.160311402;0.470606603;3.9504036;0.148717844;0.264321949;0.25;0.004577196;745.1332191;0.278569042;0.001242348;745.1332191;0.729487678;0.73941294;0.470394361;3.86484E-05;745.133219;0.447867469;0.03164031;0.887788379;0.470606609;0.212172695;1.63129E-17;0.981755686;3.24029E-42;3.183612883;9.61745E-16;6.772234342;0.815290307;29.89786028;17.99262016;0.736893493;0.526322277;0.893764017;3;0.575492832;0.447867473;-0.03164031;-0.154367186;3.728738899;1;2.289437513;1;1.062257066;5.70535E-19;0.530522749;0.454186092;0.791243211;0.825176506;0.061867411;1;3.925312005;1.75615E-15;0.500000004;0.761904763;0.55769231;0.115908543;0.596153846;0.5;0.5;0.903846154;0.557692306;0.673913039;0.644444445;0.875000001;1.971528885;0.160736971;0.814854951;0.65802493;0.897959181
21;Erev17app;0.107905126;0.238784396;0.784568552;0.122411432;0.584304529;1;0.343133892;0.764765519;0.540469693;0.126538949;1;1.585067211;0.637420937;0.197631888;0.125196802;1;1.270881347;0.648064242;0.195205584;0.123457625;1;1.698353857;0.593511051;0.760419718;1;0.116656332;0.964994548;1;2.083339417;0.488004431;0.627616481;0.591045604;0.849757773;0.142647233;0.937295555;1.507351829;0.621929698;1;0.105240536;0.066342658;13.87405918;1.441216155;3.50243E-05;2.61779E-22;745.1332188;3.106791852;74.98672301;0.168893206;0.784815859;0.002382491;1.4832E-118;18.20708908;0.427424537;0.079469405;1;31.37040568;0.046281894;3.503688705;0.501450401;1.012885386;0.056617564;0.109553137;0.020452068;0.05324019;0.107905113;9.15817E-14;0.007180678;1;0.162854271;1;0.259200135;0.115145091;-0.479142834;4.992762972;0.122594174;4.47316E-08;13.83510325;0.727941784;0.590428941;2.8743E-15;94.7454579;1.93499505;0.151135105;1.1841E-188;0.011148566;0.227697369;9.341545304;0.012604771;0.021057701;745.1332191;1.121657639;0.380436653;0.438962694;0.770996175;0.130732574;0.760704432;1.040969282;0.315402321;0.115657391;0.510869565;0.004285413;742.5935983;0.764705882;0.000202669;745.1332191;0.10987945;0.187159231;0.95536254;0.072305815;0.007073858;0.105699746;0.00493006;0.309743812;0.760704427;0.277149421;3.400617562;5.1338E-19;0.478518522;0.069527216;0.000172574;67.21667562;0.50721447;745.1332168;673.1246764;0.343133914;0.76476549;0.540469677;23;0.65091205;0.105699743;-0.004930061;-0.918157636;1.73277E-14;0.145359552;0.1563844;0.930496387;1;0.517572097;1.23278E-15;0.108844;1;0.514038964;0.26101557;0.829691207;0.113815173;0.511853774;0.736842108;0.571428577;0.634615382;0.112523271;0.500000004;0.5;0.5;0.538461543;0.634615387;0.5;0.5;0.517857142;0.674801905;1.751424704;0.78343742;0.932994316;0.673076924
22;Erev17app;0.062052216;0.505412257;0.53614601;0.062052208;1;0.42625527;0.208022475;0.865832994;1;0.545575607;0.547668879;1;1;0.313298391;0.196791809;0.720046863;1;1;0.318705085;0.43242753;0.594163603;1.484758325;1;0.43529752;0.398231193;0.1475899;1;0.417287667;1.004978498;1;4.44193E-14;1.333467489;1.85925454;0.188411203;1;1.000255898;1;0.085749551;0.086138141;0.071819671;0.279621679;31.42158304;0.001995112;745.1332191;8.06998E-59;0.49976573;73.15916498;0.003440961;0.555754296;687.8575211;4.49681E-85;1.614906887;1.445440189;1.038484539;0.475174509;2.360248563;0.197392154;1.857399078;0.693957164;0.852519519;0.433001964;0.062209458;0.016055527;0;0.062052214;1.76344E-13;2.250663301;1;0.022107967;0.027109932;0.008411058;0.077322946;-0.910462835;0.86618872;0.069052995;11.73864118;0.664846397;0.482440864;0.579414827;2.954116365;0.089884108;0.135669595;0.081251322;745.1332191;649.9110073;3.006747457;3.005164352;0.339375589;0.761834534;2.294639089;2.307784508;0.802588464;1.2194E-15;0.922421287;0.289643285;0.536146012;0.744947292;2.61689E-16;0.452053882;0.009988341;0.03788473;64.59745056;0.008785941;0.039144097;81.44922925;0.075121899;0.482679825;0.009990391;0.041922065;59.06527459;0.06350752;0.010592289;0.505412261;0.536146013;6.30658E-16;2.65552E-16;9.0907E-41;1.34767E-26;0.065240776;5.69442E-28;72.91596269;0.068026831;745.1332191;615.762876;0.505412266;0.536146002;1;1;0.446964481;0.063507519;-0.010592288;-0.183650005;1.762723232;5.63828E-36;0.159684302;1;1;3.85624E-31;0.223012363;0.138384272;0.835595763;1;0.065924436;1;1.051112997;1;0.5;0.666666671;0.5;0.138258876;0.557692307;0.5;0.5;0.653846153;0.5;0.760869565;0.755555552;0.660714286;0.324912027;3.197229469;0.031289701;0.355170165;0.714285719
23;Erev17app;0.09726703;0.097267032;1;0.138777723;0.549417742;1;0.185312258;0.928952021;0.530241371;0.130798143;1;1;0.751434326;0.921288165;0.1307958;1;1;0.751398577;0.921346592;0.255515855;0.925795413;1.235642025;0.722746002;0.350255166;1;0.370939485;0.83360082;0.400372492;1;0.587229536;0.334877502;0.976184963;0.482642587;1.07843781;0.602808647;1.000000002;1;0.342490073;1.21431E-17;6.93889E-18;7.86194266;1.386382974;3.64621E-05;1.8597E-10;745.1332181;1.10047E-19;226.6356275;1.73814E-95;0.384390937;1.04884E-06;1.86869E-96;0.02805511;745.1332191;6.907335299;0.058050435;0.092992426;4.907314378;2.82733263;0.743286075;0.286110843;0.597853422;0.09726703;8.86168E-17;0.113136171;0.097267031;3.64591E-14;4.40493E-17;0.989597225;3.09039E-17;0.950463073;0.980823274;0.100957694;0.459571291;1.001633161;0.098402829;745.1332191;1.001721637;0.184360055;0.845925995;745.1332188;53.9201479;1.34395E-19;0.122968207;2.1085E-106;4.62672E-13;54.52665859;5.01964E-46;0.250719133;0.843113241;5.40523E-93;3.38108E-28;0.26653115;0.530365258;0.71085708;0.080970453;0.949384616;0.365505178;0.554931973;1.17501E-15;0.741680694;0.08207073;19.97822867;0.20889082;0.097267027;5.58914E-16;0.097267028;3.38265E-16;4.19781E-10;0.097267029;4.71708E-12;0.097267028;1.77643E-17;0.126988858;0.949384607;0.258657;0.389683396;6.806477613;0.048035602;0.008110755;540.8507445;2.01764E-10;8.31624E-32;363.2220174;1.29191E-35;0.185312263;0.928952019;0.530241371;1;0.432391478;0.105203246;0.004954047;-1.582858061;8.8324E-16;2.2561E-14;0.153156258;0.98169538;1;0.26350719;0.141708051;0.034813157;1;0.19686355;0.18531226;0.92895202;1.6778E-24;0.530241381;0.684210526;0.761904757;0.653846157;0.141902128;0.5;0.5;0.666666667;0.500000001;0.653846153;0.5;0.5;0.5;0.307368377;0.277891767;0.668111651;0.915656544;0.67924528
24;Erev17app;0.041978843;0.733231194;0.475696807;0.041978843;1;0.52829884;0.544183239;0.577350935;1;0.041622153;1;1;2.0279E-10;0.599747966;0.04162215;1;1;5.11131E-15;0.599748263;0.068548683;1;1;4.12778E-12;1;0.198710099;0.147451367;1;0.353680871;1;1;0.112145148;1.441781353;2.875075689;0.14970427;1;1;1;9.05611E-15;0.119821712;0.100662137;2.260218094;0.068709672;0.001652427;0.054637247;745.1332191;0.057934889;8.52984784;0.002229919;0.283363552;745.1332191;0.005241668;0.036194002;1.560829419;1.578699952;0.372274968;1.97813E-15;6.85098E-12;4.951974148;1.03757E-13;0.294702763;0.512158225;0.053269096;0.055493721;0;0.048957374;745.1332191;0.016597042;0.008966441;0.017401465;0.005775908;9.5465E-05;0.072248406;-1.521260927;0.999310871;0.043126125;745.1332188;4.817037345;0.751208481;0.480680352;7.42603E-05;0.974721;0.974715334;0.072766351;0.000114794;1.683876041;0.699382832;0.698925359;0.285035932;0.690837283;1.6233E-10;2.204564075;1.058529776;0.045417847;0.960222627;0.405938243;0.463663306;0.814826779;0.089292775;0.802604295;0.009963751;0.014551509;242.905258;0.009568029;0.014960414;268.1797962;0.066263521;0.792282742;0.009901045;0.014252238;376.129864;0.053431589;0.025159093;0.766242881;0.463663299;0.07709127;8.51722E-10;7.91737E-15;1.25356E-22;0.053500552;1.1981E-38;127.2102554;0.300377835;63.66120384;54.85496759;0.733231195;0.475696797;1;1;0.463109667;0.053431585;-0.025159095;1.402139626;3.045785439;0.105213506;0.301950341;0.589808264;1;7.2947E-25;0.625;0.358711505;0.646648841;1;0.00905968;1;10.080535;3.6229E-15;0.526315787;0.761904761;0.500000002;0.134222588;0.576923076;0.5;0.5;0.749999997;0.500000003;0.695652182;0.688888888;0.678571431;0.037459197;0.816851685;0.718421034;0.472223913;0.76363636
